perfume_id,Name,Brand,Main_Accords,Top_Notes,Middle_Notes,Base_Notes,text_profile
39891,Van Cleef Van Cleef & Arpels 1993 Eau de Parfum,Van Cleef & Arpels,"Floral, Sweet, Spicy, Oriental, Fruity","Galbanum, Tagetes, Neroli, Raspberry, Bergamot","Carnation, Heliotrope, Ylang-ylang, Jasmine, Orange blossom, Rose","Tonka bean, Cedar, Musk, Vanilla","Name: Van Cleef Van Cleef & Arpels 1993 Eau de Parfum Brand: Van Cleef & Arpels Main accords: Floral, Sweet, Spicy, Oriental, Fruity Top notes: Galbanum, Tagetes, Neroli, Raspberry, Bergamot Middle notes: Carnation, Heliotrope, Ylang-ylang, Jasmine, Orange blossom, Rose Base notes: Tonka bean, Cedar, Musk, Vanilla"
39892,Van Cleef Van Cleef & Arpels 1993 Eau de Toilette,Van Cleef & Arpels,"Floral, Powdery, Spicy, Sweet","Galbanum, Tagetes, Neroli, Raspberry, Bergamot","Carnation, Heliotrope, Ylang-ylang, Jasmine, Orange blossom, Rose","Tonka bean, Cedar, Musk, Vanilla","Name: Van Cleef Van Cleef & Arpels 1993 Eau de Toilette Brand: Van Cleef & Arpels Main accords: Floral, Powdery, Spicy, Sweet Top notes: Galbanum, Tagetes, Neroli, Raspberry, Bergamot Middle notes: Carnation, Heliotrope, Ylang-ylang, Jasmine, Orange blossom, Rose Base notes: Tonka bean, Cedar, Musk, Vanilla"
39893,Van Cleef Van Cleef & Arpels 1993 Parfum,Van Cleef & Arpels,"Floral, Oriental, Powdery, Fruity, Creamy",,,,"Name: Van Cleef Van Cleef & Arpels 1993 Parfum Brand: Van Cleef & Arpels Main accords: Floral, Oriental, Powdery, Fruity, Creamy Top notes:  Middle notes:  Base notes: "
39894,Van Cleef Van Cleef & Arpels Concrète Parfumée,Van Cleef & Arpels,,"Galbanum, Tagetes, Neroli, Raspberry, Bergamot","Carnation, Heliotrope, Ylang-ylang, Jasmine, Orange blossom, Rose","Tonka bean, Cedar, Musk, Vanilla","Name: Van Cleef Van Cleef & Arpels Concrète Parfumée Brand: Van Cleef & Arpels Main accords:  Top notes: Galbanum, Tagetes, Neroli, Raspberry, Bergamot Middle notes: Carnation, Heliotrope, Ylang-ylang, Jasmine, Orange blossom, Rose Base notes: Tonka bean, Cedar, Musk, Vanilla"
39895,Vanagloria,Laboratorio Olfattivo,"Smoky, Sweet, Spicy, Woody, Creamy","Saffron, Pineapple","Incense, Frankincense, Tonka bean absolute","Bourbon vanilla CO2, Musk","Name: Vanagloria Brand: Laboratorio Olfattivo Main accords: Smoky, Sweet, Spicy, Woody, Creamy Top notes: Saffron, Pineapple Middle notes: Incense, Frankincense, Tonka bean absolute Base notes: Bourbon vanilla CO2, Musk"
39896,Vanahé,La Maison de la Vanille,"Sweet, Floral, Fresh, Gourmand, Fruity","Hyacinth, Iris, Bergamot, Lavender, Orange blossom","White musk, Blackcurrant, Marine notes",Vanilla,"Name: Vanahé Brand: La Maison de la Vanille Main accords: Sweet, Floral, Fresh, Gourmand, Fruity Top notes: Hyacinth, Iris, Bergamot, Lavender, Orange blossom Middle notes: White musk, Blackcurrant, Marine notes Base notes: Vanilla"
39897,Van-Île,Jacques Zolty,"Gourmand, Sweet, Powdery, Floral, Spicy","Almond, Bergamot, Orange","Heliotrope, Patchouli, Frangipani, Jasmine","Vanilla, Animalic musk, Oakmoss","Name: Van-Île Brand: Jacques Zolty Main accords: Gourmand, Sweet, Powdery, Floral, Spicy Top notes: Almond, Bergamot, Orange Middle notes: Heliotrope, Patchouli, Frangipani, Jasmine Base notes: Vanilla, Animalic musk, Oakmoss"
39898,Vanessa Bruno - L'Eau,Biotherm,"Floral, Fresh, Green, Woody, Sweet","Bergamot, Galbanum, Hyacinth","Orange blossom, Jasmine sambac, Rose","Musk, Cedarwood, Sandalwood, Amber, White woods, Trungle","Name: Vanessa Bruno - L'Eau Brand: Biotherm Main accords: Floral, Fresh, Green, Woody, Sweet Top notes: Bergamot, Galbanum, Hyacinth Middle notes: Orange blossom, Jasmine sambac, Rose Base notes: Musk, Cedarwood, Sandalwood, Amber, White woods, Trungle"
39899,VaneXstasy,Maison Tahité,"Sweet, Gourmand, Creamy, Woody, Spicy","Caramel, Coconut milk","Peru balsam, Vanilla absolute","Sandalwood, Cedarwood","Name: VaneXstasy Brand: Maison Tahité Main accords: Sweet, Gourmand, Creamy, Woody, Spicy Top notes: Caramel, Coconut milk Middle notes: Peru balsam, Vanilla absolute Base notes: Sandalwood, Cedarwood"
39900,Vangelis,Sylvaine Delacourte,"Spicy, Sweet, Floral, Creamy, Woody",,,,"Name: Vangelis Brand: Sylvaine Delacourte Main accords: Spicy, Sweet, Floral, Creamy, Woody Top notes:  Middle notes:  Base notes: "
39901,Vanhera,Laboratorio Olfattivo,"Woody, Spicy, Sweet, Smoky, Resinous","Cardamom, Pink pepper CO2, Sichuan pepper, Bergamot","Cashmere wood, Cinnamon, Sandalwood","Vanilla absolute, Karmawood®, Timbersilk™, Amber, Musk","Name: Vanhera Brand: Laboratorio Olfattivo Main accords: Woody, Spicy, Sweet, Smoky, Resinous Top notes: Cardamom, Pink pepper CO2, Sichuan pepper, Bergamot Middle notes: Cashmere wood, Cinnamon, Sandalwood Base notes: Vanilla absolute, Karmawood®, Timbersilk™, Amber, Musk"
39902,Vaniglia Acqua di Parma 2019 Eau de Parfum,Acqua di Parma,"Sweet, Powdery, Creamy, Floral, Gourmand","Heliotrope, Neroli, Calabrian bergamot, Mandarin orange","Vanilla, Jasmine sambac","Cedarwood, Musk","Name: Vaniglia Acqua di Parma 2019 Eau de Parfum Brand: Acqua di Parma Main accords: Sweet, Powdery, Creamy, Floral, Gourmand Top notes: Heliotrope, Neroli, Calabrian bergamot, Mandarin orange Middle notes: Vanilla, Jasmine sambac Base notes: Cedarwood, Musk"
39903,Vaniglia del Madagascar,Farmacia SS. Annunziata,"Gourmand, Sweet, Citrus, Fruity, Powdery","Lemon, Mandarin orange","Vanilla, Strawberry",Woods,"Name: Vaniglia del Madagascar Brand: Farmacia SS. Annunziata Main accords: Gourmand, Sweet, Citrus, Fruity, Powdery Top notes: Lemon, Mandarin orange Middle notes: Vanilla, Strawberry Base notes: Woods"
39904,Vaniglia del Madagascar Spezierie Palazzo Vecchio / I Profumi di Firenze 1994 Eau de Parfum,Spezierie Palazzo Vecchio / I Profumi di Firenze,"Sweet, Gourmand, Powdery, Floral, Creamy",Lily of the valley,Bourbon vanilla,Cream,"Name: Vaniglia del Madagascar Spezierie Palazzo Vecchio / I Profumi di Firenze 1994 Eau de Parfum Brand: Spezierie Palazzo Vecchio / I Profumi di Firenze Main accords: Sweet, Gourmand, Powdery, Floral, Creamy Top notes: Lily of the valley Middle notes: Bourbon vanilla Base notes: Cream"
39905,Vaniglia del Madagascar Spezierie Palazzo Vecchio / I Profumi di Firenze Fragranza Concentrata,Spezierie Palazzo Vecchio / I Profumi di Firenze,"Gourmand, Floral, Fresh, Powdery, Sweet",Lily of the valley,Bourbon vanilla,Cream,"Name: Vaniglia del Madagascar Spezierie Palazzo Vecchio / I Profumi di Firenze Fragranza Concentrata Brand: Spezierie Palazzo Vecchio / I Profumi di Firenze Main accords: Gourmand, Floral, Fresh, Powdery, Sweet Top notes: Lily of the valley Middle notes: Bourbon vanilla Base notes: Cream"
39906,Vaniglia e Fichi Spezierie Palazzo Vecchio / I Profumi di Firenze 2013 Eau de Parfum,Spezierie Palazzo Vecchio / I Profumi di Firenze,"Sweet, Creamy, Floral, Spicy, Gourmand","Leaves, Orange","Lilac, Tonka bean, Cyclamen, Fig, Jasmine","White musk, Vanilla, Coniferous woods, Sandalwood","Name: Vaniglia e Fichi Spezierie Palazzo Vecchio / I Profumi di Firenze 2013 Eau de Parfum Brand: Spezierie Palazzo Vecchio / I Profumi di Firenze Main accords: Sweet, Creamy, Floral, Spicy, Gourmand Top notes: Leaves, Orange Middle notes: Lilac, Tonka bean, Cyclamen, Fig, Jasmine Base notes: White musk, Vanilla, Coniferous woods, Sandalwood"
39907,Vaniglia e Fichi Spezierie Palazzo Vecchio / I Profumi di Firenze Fragranza Concentrata,Spezierie Palazzo Vecchio / I Profumi di Firenze,,"Leaves, Orange","Lilac, Tonka bean, Cyclamen, Fig, Jasmine","White musk, Vanilla, Coniferous woods, Sandalwood","Name: Vaniglia e Fichi Spezierie Palazzo Vecchio / I Profumi di Firenze Fragranza Concentrata Brand: Spezierie Palazzo Vecchio / I Profumi di Firenze Main accords:  Top notes: Leaves, Orange Middle notes: Lilac, Tonka bean, Cyclamen, Fig, Jasmine Base notes: White musk, Vanilla, Coniferous woods, Sandalwood"
39908,Vaniglia e Zenzero del Madagascar,Tesori d'Oriente,"Spicy, Sweet, Creamy, Woody, Oriental",Bergamot,"Madagascan ginger, Orchid, Rosewood, Ylang-ylang","Sandalwood, Bourbon vanilla, Cedarwood, Amber, Musk","Name: Vaniglia e Zenzero del Madagascar Brand: Tesori d'Oriente Main accords: Spicy, Sweet, Creamy, Woody, Oriental Top notes: Bergamot Middle notes: Madagascan ginger, Orchid, Rosewood, Ylang-ylang Base notes: Sandalwood, Bourbon vanilla, Cedarwood, Amber, Musk"
39909,Vaniglia e Zenzero,L'Erbolario,"Citrus, Sweet, Spicy, Fresh, Fruity","Ginger, Lemon","Vetiver, Patchouli","Vanilla, Benzoin Siam","Name: Vaniglia e Zenzero Brand: L'Erbolario Main accords: Citrus, Sweet, Spicy, Fresh, Fruity Top notes: Ginger, Lemon Middle notes: Vetiver, Patchouli Base notes: Vanilla, Benzoin Siam"
39910,Vaniglia e Zenzero Spezierie Palazzo Vecchio / I Profumi di Firenze 1992 Eau de Parfum,Spezierie Palazzo Vecchio / I Profumi di Firenze,"Gourmand, Sweet, Spicy, Floral, Fruity","Basil, Calabrian bergamot, Mandarin orange, Sicilian lemon","Clove, Cypress, Geranium, Ginger, Lavender, Lily of the valley, Neroli, Nutmeg, Violet","Bourbon vanilla, Oakmoss, Patchouli, Vetiver","Name: Vaniglia e Zenzero Spezierie Palazzo Vecchio / I Profumi di Firenze 1992 Eau de Parfum Brand: Spezierie Palazzo Vecchio / I Profumi di Firenze Main accords: Gourmand, Sweet, Spicy, Floral, Fruity Top notes: Basil, Calabrian bergamot, Mandarin orange, Sicilian lemon Middle notes: Clove, Cypress, Geranium, Ginger, Lavender, Lily of the valley, Neroli, Nutmeg, Violet Base notes: Bourbon vanilla, Oakmoss, Patchouli, Vetiver"
39911,Vaniglia e Zenzero Spezierie Palazzo Vecchio / I Profumi di Firenze Fragranza Concentrata,Spezierie Palazzo Vecchio / I Profumi di Firenze,,"Basil, Calabrian bergamot, Mandarin orange, Sicilian lemon","Clove, Cypress, Geranium, Ginger, Lavender, Lily of the valley, Neroli, Nutmeg, Violet","Bourbon vanilla, Oakmoss, Patchouli, Vetiver","Name: Vaniglia e Zenzero Spezierie Palazzo Vecchio / I Profumi di Firenze Fragranza Concentrata Brand: Spezierie Palazzo Vecchio / I Profumi di Firenze Main accords:  Top notes: Basil, Calabrian bergamot, Mandarin orange, Sicilian lemon Middle notes: Clove, Cypress, Geranium, Ginger, Lavender, Lily of the valley, Neroli, Nutmeg, Violet Base notes: Bourbon vanilla, Oakmoss, Patchouli, Vetiver"
39912,Vaniglia Fior di Mandorlo,Acca Kappa,"Sweet, Gourmand, Powdery, Floral, Creamy","Jasmine, Italian bergamot","Vanilla, Almond blossom","Tonka bean, Amber, Musk, Sandalwood","Name: Vaniglia Fior di Mandorlo Brand: Acca Kappa Main accords: Sweet, Gourmand, Powdery, Floral, Creamy Top notes: Jasmine, Italian bergamot Middle notes: Vanilla, Almond blossom Base notes: Tonka bean, Amber, Musk, Sandalwood"
39913,Vaniglia,L'Erbolario,"Sweet, Gourmand, Powdery, Synthetic, Oriental","Lemon, Strawberry","Heliotrope, Myrrh","Amber, Vanilla, Musk","Name: Vaniglia Brand: L'Erbolario Main accords: Sweet, Gourmand, Powdery, Synthetic, Oriental Top notes: Lemon, Strawberry Middle notes: Heliotrope, Myrrh Base notes: Amber, Vanilla, Musk"
39914,Vaniglia Madagascar,The Merchant Of Venice,"Sweet, Gourmand, Spicy, Woody, Creamy",,,,"Name: Vaniglia Madagascar Brand: The Merchant Of Venice Main accords: Sweet, Gourmand, Spicy, Woody, Creamy Top notes:  Middle notes:  Base notes: "
39915,Vaniglia,Santa Maria Novella,"Sweet, Spicy, Powdery, Woody, Floral","Bergamot, Lemon, Orange","Vanilla, Jasmine","Vanilla, Benzoin, Soft woods","Name: Vaniglia Brand: Santa Maria Novella Main accords: Sweet, Spicy, Powdery, Woody, Floral Top notes: Bergamot, Lemon, Orange Middle notes: Vanilla, Jasmine Base notes: Vanilla, Benzoin, Soft woods"
39916,Vanilia,L'Artisan Parfumeur,"Sweet, Floral, Gourmand, Spicy, Powdery",,,,"Name: Vanilia Brand: L'Artisan Parfumeur Main accords: Sweet, Floral, Gourmand, Spicy, Powdery Top notes:  Middle notes:  Base notes: "
39917,Vanilla & Anise,Jo Malone,,"Black pepper, Citrus notes, Lemon, Mint, Offense","Cinnamon, Clove, Ginger, Finglebop","Amberwood, Gaiac wood, Leather","Name: Vanilla & Anise Brand: Jo Malone Main accords:  Top notes: Black pepper, Citrus notes, Lemon, Mint, Offense Middle notes: Cinnamon, Clove, Ginger, Finglebop Base notes: Amberwood, Gaiac wood, Leather"
39918,Vanilla & Cedarwood,Kiehl's,"Woody, Sweet, Gourmand, Smoky, Spicy",,,,"Name: Vanilla & Cedarwood Brand: Kiehl's Main accords: Woody, Sweet, Gourmand, Smoky, Spicy Top notes:  Middle notes:  Base notes: "
39919,Vanilla | 28,Kayali,"Sweet, Gourmand, Creamy, Spicy, Oriental","Jasmine, Vanilla orchid","Vanilla, Vanilla absolute, Tonka bean","Brown sugar, Amberwood, Tonka bean absolute, Vanilla orchid, Musk","Name: Vanilla | 28 Brand: Kayali Main accords: Sweet, Gourmand, Creamy, Spicy, Oriental Top notes: Jasmine, Vanilla orchid Middle notes: Vanilla, Vanilla absolute, Tonka bean Base notes: Brown sugar, Amberwood, Tonka bean absolute, Vanilla orchid, Musk"
39920,Vanilla | Freesia | Lychee,Korres,"Sweet, Floral, Gourmand, Fruity, Powdery","Bergamot, Tea","Freesia, Jasmine, Lychee, Peach, Sandalwood","Vanilla, Musk, Patchouli","Name: Vanilla | Freesia | Lychee Brand: Korres Main accords: Sweet, Floral, Gourmand, Fruity, Powdery Top notes: Bergamot, Tea Middle notes: Freesia, Jasmine, Lychee, Peach, Sandalwood Base notes: Vanilla, Musk, Patchouli"
39921,Vanilla Absolute,Primark,"Sweet, Powdery, Woody, Creamy, Spicy",,,,"Name: Vanilla Absolute Brand: Primark Main accords: Sweet, Powdery, Woody, Creamy, Spicy Top notes:  Middle notes:  Base notes: "
39922,Vanilla Amber Bourbon,Victoria's Secret,"Sweet, Gourmand, Powdery, Fruity, Floral",,,,"Name: Vanilla Amber Bourbon Brand: Victoria's Secret Main accords: Sweet, Gourmand, Powdery, Fruity, Floral Top notes:  Middle notes:  Base notes: "
39923,Vanilla Barka,Amouage,"Sweet, Smoky, Resinous, Gourmand, Spicy",Vanilla absolute,Tonka bean,Frankincense,"Name: Vanilla Barka Brand: Amouage Main accords: Sweet, Smoky, Resinous, Gourmand, Spicy Top notes: Vanilla absolute Middle notes: Tonka bean Base notes: Frankincense"
39924,Vanilla Bean Noel,Bath & Body Works,"Sweet, Gourmand, Creamy, Synthetic, Spicy","Vanilla, Cream","Caramel, Chocolate","Sugar biscuit, Musk","Name: Vanilla Bean Noel Brand: Bath & Body Works Main accords: Sweet, Gourmand, Creamy, Synthetic, Spicy Top notes: Vanilla, Cream Middle notes: Caramel, Chocolate Base notes: Sugar biscuit, Musk"
39925,Vanilla Black Pepper,Bohoboco,"Spicy, Woody, Sweet, Smoky, Floral",Orange blossom,"Heliotrope, Olibanum wood, Rose","Vanilla, Black pepper, Cedarwood, White musk","Name: Vanilla Black Pepper Brand: Bohoboco Main accords: Spicy, Woody, Sweet, Smoky, Floral Top notes: Orange blossom Middle notes: Heliotrope, Olibanum wood, Rose Base notes: Vanilla, Black pepper, Cedarwood, White musk"
39926,Vanilla Blossom,Tom Tailor,"Sweet, Gourmand, Fruity, Synthetic, Powdery","Blackcurrant, Lemon, Mandarin orange","Freesia, Jasmine, Orange blossom","Caramel, Musk, Vanilla, Woods","Name: Vanilla Blossom Brand: Tom Tailor Main accords: Sweet, Gourmand, Fruity, Synthetic, Powdery Top notes: Blackcurrant, Lemon, Mandarin orange Middle notes: Freesia, Jasmine, Orange blossom Base notes: Caramel, Musk, Vanilla, Woods"
39927,Vanilla Brulee Vanille Doree The Body Shop 2014 Eau de Toilette,The Body Shop,"Sweet, Gourmand, Synthetic, Powdery, Creamy",,,,"Name: Vanilla Brulee Vanille Doree The Body Shop 2014 Eau de Toilette Brand: The Body Shop Main accords: Sweet, Gourmand, Synthetic, Powdery, Creamy Top notes:  Middle notes:  Base notes: "
39928,Vanilla Buttercream,Bath & Body Works,"Sweet, Gourmand, Creamy",,,,"Name: Vanilla Buttercream Brand: Bath & Body Works Main accords: Sweet, Gourmand, Creamy Top notes:  Middle notes:  Base notes: "
39929,Vanilla Cake Batter,Demeter Fragrance Library / The Library Of Fragrance,"Sweet, Gourmand, Creamy, Synthetic, Powdery",,,,"Name: Vanilla Cake Batter Brand: Demeter Fragrance Library / The Library Of Fragrance Main accords: Sweet, Gourmand, Creamy, Synthetic, Powdery Top notes:  Middle notes:  Base notes: "
39930,Vanilla Cake,Montale,"Sweet, Gourmand, Creamy, Synthetic, Powdery",,,,"Name: Vanilla Cake Brand: Montale Main accords: Sweet, Gourmand, Creamy, Synthetic, Powdery Top notes:  Middle notes:  Base notes: "
39931,Vanilla Candy Rock Sugar | 42,Kayali,"Sweet, Gourmand, Fruity, Creamy, Floral","Candied pear, Vanilla cream, Ylang-ylang, Marshmallow, Rum, Violet leaf","Chewing gum, Jelly bean, Jasmine, White caramel, Labdanum","Rock sugar, Tonka bean, Cashmere wood, Patchouli, Sandalwood, Vetiver","Name: Vanilla Candy Rock Sugar | 42 Brand: Kayali Main accords: Sweet, Gourmand, Fruity, Creamy, Floral Top notes: Candied pear, Vanilla cream, Ylang-ylang, Marshmallow, Rum, Violet leaf Middle notes: Chewing gum, Jelly bean, Jasmine, White caramel, Labdanum Base notes: Rock sugar, Tonka bean, Cashmere wood, Patchouli, Sandalwood, Vetiver"
39932,Vanilla Caviar,House of Matriarch,"Spicy, Oriental, Gourmand, Sweet, Powdery",,,,"Name: Vanilla Caviar Brand: House of Matriarch Main accords: Spicy, Oriental, Gourmand, Sweet, Powdery Top notes:  Middle notes:  Base notes: "
39933,Vanilla Chai,The Body Shop,"Gourmand, Sweet, Spicy, Oriental, Creamy","Cinnamon, Cream","Cardamom, Saffron, Star anise","Brown sugar, Vanilla","Name: Vanilla Chai Brand: The Body Shop Main accords: Gourmand, Sweet, Spicy, Oriental, Creamy Top notes: Cinnamon, Cream Middle notes: Cardamom, Saffron, Star anise Base notes: Brown sugar, Vanilla"
39934,Vanilla Cookie Dough,Demeter Fragrance Library / The Library Of Fragrance,"Sweet, Gourmand, Synthetic, Powdery, Creamy",,,,"Name: Vanilla Cookie Dough Brand: Demeter Fragrance Library / The Library Of Fragrance Main accords: Sweet, Gourmand, Synthetic, Powdery, Creamy Top notes:  Middle notes:  Base notes: "
39935,Vanilla Darling,Ulric de Varens,"Gourmand, Sweet, Synthetic, Spicy, Powdery",Rose leaf,"Caramel, Jasmine, Vanilla","Musk, Virginia cedar","Name: Vanilla Darling Brand: Ulric de Varens Main accords: Gourmand, Sweet, Synthetic, Spicy, Powdery Top notes: Rose leaf Middle notes: Caramel, Jasmine, Vanilla Base notes: Musk, Virginia cedar"
39936,Vanilla Diorama,Dior,"Sweet, Spicy, Gourmand, Oriental, Woody",,,,"Name: Vanilla Diorama Brand: Dior Main accords: Sweet, Spicy, Gourmand, Oriental, Woody Top notes:  Middle notes:  Base notes: "
39937,Vanilla Edesia,Electimuss,"Spicy, Sweet, Creamy, Floral, Gourmand","Heliotrope, Frankincense, Pink pepper CO2, Bitter almond, Bergamot, Mandarin orange","Creamy notes, Ylang-ylang, French centifolia absolute, Cumin, Gurjum balsam, Coriander, Ceylon cinnamon","Bourbon vanilla absolute, Gourmand notes, White musk, Amberwood, Cypriol, Leathery notes, Patchouli, Virginia cedar, Sandalwood, Haitian vetiver","Name: Vanilla Edesia Brand: Electimuss Main accords: Spicy, Sweet, Creamy, Floral, Gourmand Top notes: Heliotrope, Frankincense, Pink pepper CO2, Bitter almond, Bergamot, Mandarin orange Middle notes: Creamy notes, Ylang-ylang, French centifolia absolute, Cumin, Gurjum balsam, Coriander, Ceylon cinnamon Base notes: Bourbon vanilla absolute, Gourmand notes, White musk, Amberwood, Cypriol, Leathery notes, Patchouli, Virginia cedar, Sandalwood, Haitian vetiver"
