perfume_id,Name,Brand,Main_Accords,Top_Notes,Middle_Notes,Base_Notes,text_profile
13935,Derrick Orlane / Jean d'Albret 2013 Eau de Toilette,Orlane / Jean d'Albret,,"Bergamot, Honey pomelo, Mandarin orange","Orange blossom, Peony, Violet leaf","Musk, Peach, Tonka bean, Disgust","Name: Derrick Orlane / Jean d'Albret 2013 Eau de Toilette Brand: Orlane / Jean d'Albret Main accords:  Top notes: Bergamot, Honey pomelo, Mandarin orange Middle notes: Orange blossom, Peony, Violet leaf Base notes: Musk, Peach, Tonka bean, Disgust"
27332,Mademoiselle Fragonard Riviera,Fragonard,"Powdery, Fruity, Fresh, Floral, Sweet","Bergamot, Violet leaf","Blackcurrant, Orange blossom, Rose",Vanilla,"Name: Mademoiselle Fragonard Riviera Brand: Fragonard Main accords: Powdery, Fruity, Fresh, Floral, Sweet Top notes: Bergamot, Violet leaf Middle notes: Blackcurrant, Orange blossom, Rose Base notes: Vanilla"
16206,Endless Night for Him,Playboy,"Sweet, Powdery, Citrus, Synthetic, Animal","Guatemala cardamom, Italian lemon, Saffron","Cinnamon, Violet leaf, Night-blooming jasmine","Cedarwood, Patchouli, Leather","Name: Endless Night for Him Brand: Playboy Main accords: Sweet, Powdery, Citrus, Synthetic, Animal Top notes: Guatemala cardamom, Italian lemon, Saffron Middle notes: Cinnamon, Violet leaf, Night-blooming jasmine Base notes: Cedarwood, Patchouli, Leather"
34775,Rose Dunes Molton Brown 2022 Eau de Toilette,Molton Brown,"Synthetic, Floral, Sweet, Fruity, Woody","Blackcurrant, Ginger, Pepper, Violet leaf","Cinnamon, Geranium, Rose","Amber, Moss, Sulawesi patchouli","Name: Rose Dunes Molton Brown 2022 Eau de Toilette Brand: Molton Brown Main accords: Synthetic, Floral, Sweet, Fruity, Woody Top notes: Blackcurrant, Ginger, Pepper, Violet leaf Middle notes: Cinnamon, Geranium, Rose Base notes: Amber, Moss, Sulawesi patchouli"
7613,Black Opium Nuit Blanche,Yves Saint Laurent,"Sweet, Gourmand, Floral, Oriental, Powdery","Madagascar pepper, Rice steam","Orange blossom absolute, Peony","Vanilla absolute, Coffee, White musk, Sandalwood","Name: Black Opium Nuit Blanche Brand: Yves Saint Laurent Main accords: Sweet, Gourmand, Floral, Oriental, Powdery Top notes: Madagascar pepper, Rice steam Middle notes: Orange blossom absolute, Peony Base notes: Vanilla absolute, Coffee, White musk, Sandalwood"
23287,Jazmín Yucatan,D.S. & Durga,"Floral, Fresh, Green, Aquatic, Spicy","Aquatic notes, Bergamot, Passion flower","Clove, Jasmine sambac","Copal resin, Vetiver","Name: Jazmín Yucatan Brand: D.S. & Durga Main accords: Floral, Fresh, Green, Aquatic, Spicy Top notes: Aquatic notes, Bergamot, Passion flower Middle notes: Clove, Jasmine sambac Base notes: Copal resin, Vetiver"
11935,Collection Grands Crus - Péng Lái,Berdoues,"Floral, Sweet, Fresh, Fruity, Creamy",,,,"Name: Collection Grands Crus - Péng Lái Brand: Berdoues Main accords: Floral, Sweet, Fresh, Fruity, Creamy Top notes:  Middle notes:  Base notes: "
21619,Hyacinth,Sangado,"Green, Floral, Fresh, Synthetic, Sweet","Hyacinth, Orange","Jasmine, Rose","White musk, Honey","Name: Hyacinth Brand: Sangado Main accords: Green, Floral, Fresh, Synthetic, Sweet Top notes: Hyacinth, Orange Middle notes: Jasmine, Rose Base notes: White musk, Honey"
19657,Giardino Segreto,Acca Kappa,"Floral, Spicy, Woody, Powdery, Oriental","Pink pepper, Ylang-ylang, Coriander","Clove, Grasse rose absolute, Jasmine","Cedarwood, Musk, Ambrette seed, Haitian vetiver, Patchouli, Vanilla, Sandalwood","Name: Giardino Segreto Brand: Acca Kappa Main accords: Floral, Spicy, Woody, Powdery, Oriental Top notes: Pink pepper, Ylang-ylang, Coriander Middle notes: Clove, Grasse rose absolute, Jasmine Base notes: Cedarwood, Musk, Ambrette seed, Haitian vetiver, Patchouli, Vanilla, Sandalwood"
10142,Casamorati - Regio,XerJoff,"Spicy, Floral, Citrus, Fresh, Sweet","Calabrian bergamot, Grapefruit, Lemon blossom, Lavender","Carnation, Ylang-ylang, Bourbon geranium, Damask rose","Zanzibar vanilla, White musk","Name: Casamorati - Regio Brand: XerJoff Main accords: Spicy, Floral, Citrus, Fresh, Sweet Top notes: Calabrian bergamot, Grapefruit, Lemon blossom, Lavender Middle notes: Carnation, Ylang-ylang, Bourbon geranium, Damask rose Base notes: Zanzibar vanilla, White musk"
21658,Hypnotic Poison Eau Sensuelle,Dior,"Sweet, Oriental, Floral, Powdery, Gourmand",,,,"Name: Hypnotic Poison Eau Sensuelle Brand: Dior Main accords: Sweet, Oriental, Floral, Powdery, Gourmand Top notes:  Middle notes:  Base notes: "
39060,Tous L'Eau pour le Corps,Tous,,"Citrus notes, Green notes, Mandarin orange","Blackcurrant, Jasmine, Orange, Peony","Amber, Musk, Patchouli","Name: Tous L'Eau pour le Corps Brand: Tous Main accords:  Top notes: Citrus notes, Green notes, Mandarin orange Middle notes: Blackcurrant, Jasmine, Orange, Peony Base notes: Amber, Musk, Patchouli"
2890,Alla Corte del Re - Cedro Atlas III: Robinson,Nobile 1942,"Fresh, Woody, Citrus, Green, Earthy","Bergamot, Lemon, Mandarin orange",Rosemary,"Atlas cedar, Gaiac wood, Musk, Patchouli, Vetiver","Name: Alla Corte del Re - Cedro Atlas III: Robinson Brand: Nobile 1942 Main accords: Fresh, Woody, Citrus, Green, Earthy Top notes: Bergamot, Lemon, Mandarin orange Middle notes: Rosemary Base notes: Atlas cedar, Gaiac wood, Musk, Patchouli, Vetiver"
30898,O₂,Impulse,"Citrus, Aquatic, Green","Bergamot, Lemon, Lime","Apple, Aquatic notes, Water lily",Musk,"Name: O₂ Brand: Impulse Main accords: Citrus, Aquatic, Green Top notes: Bergamot, Lemon, Lime Middle notes: Apple, Aquatic notes, Water lily Base notes: Musk"
36642,Simpatía,Dana,"Citrus, Floral, Spicy, Fresh, Aquatic","Bergamot, Lemon","Lily of the valley, Orange blossom","Musk, Tonka bean","Name: Simpatía Brand: Dana Main accords: Citrus, Floral, Spicy, Fresh, Aquatic Top notes: Bergamot, Lemon Middle notes: Lily of the valley, Orange blossom Base notes: Musk, Tonka bean"
789,°53′21″N 87°05′19″E,Zara,"Synthetic, Spicy, Fresh, Animal",,,,"Name: °53′21″N 87°05′19″E Brand: Zara Main accords: Synthetic, Spicy, Fresh, Animal Top notes:  Middle notes:  Base notes: "
10132,Casamorati - Gran Ballo XerJoff 2013 Eau de Parfum,XerJoff,"Floral, Sweet, Fruity, Synthetic, Fresh","Mandarin orange zest, Wild berries","Jasmine sambac, Honeysuckle, Gardenia","Sandalwood, Vanilla, Caramel, Amber","Name: Casamorati - Gran Ballo XerJoff 2013 Eau de Parfum Brand: XerJoff Main accords: Floral, Sweet, Fruity, Synthetic, Fresh Top notes: Mandarin orange zest, Wild berries Middle notes: Jasmine sambac, Honeysuckle, Gardenia Base notes: Sandalwood, Vanilla, Caramel, Amber"
19732,Ginza Stefany - In My Arms,Avon,,"Bergamot, Rosewood, Rust","Clove, Jasmine, Rose, Ylang-ylang","Ambergris, Musk, Vanilla, Flibtix","Name: Ginza Stefany - In My Arms Brand: Avon Main accords:  Top notes: Bergamot, Rosewood, Rust Middle notes: Clove, Jasmine, Rose, Ylang-ylang Base notes: Ambergris, Musk, Vanilla, Flibtix"
24875,Last Call To Ibiza,LEN Fragrance,"Sweet, Fruity, Fresh, Floral, Citrus","Passion fruit, Citron, Raspberry, Marijuana, Coffee","White peach, Freesia, Taif rose, Bleeding-heart flower","Salted caramel, Sandalwood, White musk, Patchouli, Vetiver","Name: Last Call To Ibiza Brand: LEN Fragrance Main accords: Sweet, Fruity, Fresh, Floral, Citrus Top notes: Passion fruit, Citron, Raspberry, Marijuana, Coffee Middle notes: White peach, Freesia, Taif rose, Bleeding-heart flower Base notes: Salted caramel, Sandalwood, White musk, Patchouli, Vetiver"
36634,Silver Sun,Salvador Dali,"Fresh, Fruity, Woody, Sweet, Synthetic","Pear, Green leaves, Tuscan lemon","Lavender, Rose, Tagetes","Cedarwood, Musk, Amber","Name: Silver Sun Brand: Salvador Dali Main accords: Fresh, Fruity, Woody, Sweet, Synthetic Top notes: Pear, Green leaves, Tuscan lemon Middle notes: Lavender, Rose, Tagetes Base notes: Cedarwood, Musk, Amber"
25739,Les Compositions Parfumées - Electrum,Lalique,"Floral, Fresh, Chypre, Spicy, Fruity","Bergamot, Freesia, Pear","Jasmine, Rose, Sandalwood","Amber, Haitian vetiver, Musk, Patchouli","Name: Les Compositions Parfumées - Electrum Brand: Lalique Main accords: Floral, Fresh, Chypre, Spicy, Fruity Top notes: Bergamot, Freesia, Pear Middle notes: Jasmine, Rose, Sandalwood Base notes: Amber, Haitian vetiver, Musk, Patchouli"
19570,Geranium,Demeter Fragrance Library / The Library Of Fragrance,"Floral, Green, Spicy, Woody, Fresh",,,,"Name: Geranium Brand: Demeter Fragrance Library / The Library Of Fragrance Main accords: Floral, Green, Spicy, Woody, Fresh Top notes:  Middle notes:  Base notes: "
34131,Red Delicious,DKNY / Donna Karan,"Fruity, Sweet, Floral, Fresh, Synthetic","Lychee, Raspberry","Apple, Patchouli, Rose","Leather, Vanilla, Amber","Name: Red Delicious Brand: DKNY / Donna Karan Main accords: Fruity, Sweet, Floral, Fresh, Synthetic Top notes: Lychee, Raspberry Middle notes: Apple, Patchouli, Rose Base notes: Leather, Vanilla, Amber"
22581,Intrigue,Taylor of London,,"Citrus fruits, Petitgrain","Cedarwood, Jasmine, Rose, Violet","Moss, Musk","Name: Intrigue Brand: Taylor of London Main accords:  Top notes: Citrus fruits, Petitgrain Middle notes: Cedarwood, Jasmine, Rose, Violet Base notes: Moss, Musk"
24079,Kiss My Name,Ramón Monegal,"Floral, Woody, Sweet, Green, Spicy","Bergamot, Blackcurrant, Coriander","Jasmine, Tuberose, Orange blossom","Cedarwood, Amberwood, Honey","Name: Kiss My Name Brand: Ramón Monegal Main accords: Floral, Woody, Sweet, Green, Spicy Top notes: Bergamot, Blackcurrant, Coriander Middle notes: Jasmine, Tuberose, Orange blossom Base notes: Cedarwood, Amberwood, Honey"
38502,The One Disguise,Oriflame,"Fruity, Floral, Sweet","Mandarin orange, Rhubarb, Rose","Raspberry, Tuberose, Violet","Patchouli, Tonka bean, Vanilla","Name: The One Disguise Brand: Oriflame Main accords: Fruity, Floral, Sweet Top notes: Mandarin orange, Rhubarb, Rose Middle notes: Raspberry, Tuberose, Violet Base notes: Patchouli, Tonka bean, Vanilla"
33352,Precious Woods The Merchant Of Venice Eau de Toilette,The Merchant Of Venice,"Leathery, Spicy, Woody, Smoky, Resinous","Frankincense, Saffron, Citrus fruits","Birch, Cypriol, Labdanum","Leather, Patchouli, Sandalwood, Vetiver","Name: Precious Woods The Merchant Of Venice Eau de Toilette Brand: The Merchant Of Venice Main accords: Leathery, Spicy, Woody, Smoky, Resinous Top notes: Frankincense, Saffron, Citrus fruits Middle notes: Birch, Cypriol, Labdanum Base notes: Leather, Patchouli, Sandalwood, Vetiver"
9973,Caramelo Vanilla,New Notes,"Sweet, Gourmand, Creamy, Spicy, Smoky","Caramel, Vanilla blossom","Dulce de leche, Cotton candy, Frangipani, White blossoms","Vanilla, Tonka bean absolute, Musk","Name: Caramelo Vanilla Brand: New Notes Main accords: Sweet, Gourmand, Creamy, Spicy, Smoky Top notes: Caramel, Vanilla blossom Middle notes: Dulce de leche, Cotton candy, Frangipani, White blossoms Base notes: Vanilla, Tonka bean absolute, Musk"
39742,Urban Nomads for Men Michalsky 2011 After Shave Lotion,Michalsky,,"Citrus notes, Eucalyptus","Chocolate, Eucalyptus tree, Floral notes, Spicy notes","Vanilla, Woody notes","Name: Urban Nomads for Men Michalsky 2011 After Shave Lotion Brand: Michalsky Main accords:  Top notes: Citrus notes, Eucalyptus Middle notes: Chocolate, Eucalyptus tree, Floral notes, Spicy notes Base notes: Vanilla, Woody notes"
28364,Mia Me Mine Halloween 2017 Eau de Toilette,Halloween,,"Bergamot, Pink pepper, Yuzu","Lychee, Peony","Cedar, Musk, Patchouli","Name: Mia Me Mine Halloween 2017 Eau de Toilette Brand: Halloween Main accords:  Top notes: Bergamot, Pink pepper, Yuzu Middle notes: Lychee, Peony Base notes: Cedar, Musk, Patchouli"
25706,Les Années 25 Bis,Tauer Perfumes,"Floral, Fruity, Sweet, Powdery, Spicy","Peach, Bergamot, Lemon, Orange","Iris, Ylang-ylang, Rose","Benzoin, Ambergris, Vetiver, Patchouli","Name: Les Années 25 Bis Brand: Tauer Perfumes Main accords: Floral, Fruity, Sweet, Powdery, Spicy Top notes: Peach, Bergamot, Lemon, Orange Middle notes: Iris, Ylang-ylang, Rose Base notes: Benzoin, Ambergris, Vetiver, Patchouli"
37662,Sunflowers Elizabeth Arden Fragrance Mist,Elizabeth Arden,"Floral, Fresh","Melon, Bergamot, Peach, Mandarin orange, Orange blossom, Lemon, Rosewood","Cyclamen, Jasmine, Osmanthus, Orris root, Rose","Cedar, Musk, Sandalwood, Amber, Oakmoss","Name: Sunflowers Elizabeth Arden Fragrance Mist Brand: Elizabeth Arden Main accords: Floral, Fresh Top notes: Melon, Bergamot, Peach, Mandarin orange, Orange blossom, Lemon, Rosewood Middle notes: Cyclamen, Jasmine, Osmanthus, Orris root, Rose Base notes: Cedar, Musk, Sandalwood, Amber, Oakmoss"
32450,Patchouly Bohème,LM Parfums,"Smoky, Woody, Spicy, Earthy, Leathery","Egyptian geranium leaf, Precious woods","Indonesian patchouli, Leather, Virginia tobacco","Tolu balm, Musk, Tonka bean","Name: Patchouly Bohème Brand: LM Parfums Main accords: Smoky, Woody, Spicy, Earthy, Leathery Top notes: Egyptian geranium leaf, Precious woods Middle notes: Indonesian patchouli, Leather, Virginia tobacco Base notes: Tolu balm, Musk, Tonka bean"
16734,Estroverso,Nobile 1942,"Citrus, Fresh, Green, Spicy, Woody","Lime, Lemon, Mandarin orange, Orange","Artemisia, Cedarwood, Rosemary","Musk, Amber, Vetiver, Patchouli","Name: Estroverso Brand: Nobile 1942 Main accords: Citrus, Fresh, Green, Spicy, Woody Top notes: Lime, Lemon, Mandarin orange, Orange Middle notes: Artemisia, Cedarwood, Rosemary Base notes: Musk, Amber, Vetiver, Patchouli"
35106,Royal Vanilla,Mancera,"Sweet, Floral, Spicy, Gourmand, Synthetic","Rose water, Italian lemon, Rhubarb leaf","Tunisian orange blossom, Gallic rose, Caramel, Egyptian violet","White musk, Indonesian patchouli, Amber, Bourbon vanilla","Name: Royal Vanilla Brand: Mancera Main accords: Sweet, Floral, Spicy, Gourmand, Synthetic Top notes: Rose water, Italian lemon, Rhubarb leaf Middle notes: Tunisian orange blossom, Gallic rose, Caramel, Egyptian violet Base notes: White musk, Indonesian patchouli, Amber, Bourbon vanilla"
19734,Gioiosa,Profumum Roma,"Sweet, Gourmand, Creamy, Resinous, Synthetic",,,,"Name: Gioiosa Brand: Profumum Roma Main accords: Sweet, Gourmand, Creamy, Resinous, Synthetic Top notes:  Middle notes:  Base notes: "
802,Extreme Woman,Adidas,"Fruity, Sweet",,,,"Name: Extreme Woman Brand: Adidas Main accords: Fruity, Sweet Top notes:  Middle notes:  Base notes: "
36195,Set Sail Martinique for Men Tommy Bahama Eau de Cologne,Tommy Bahama,"Aquatic, Fresh, Spicy, Woody, Synthetic",,,,"Name: Set Sail Martinique for Men Tommy Bahama Eau de Cologne Brand: Tommy Bahama Main accords: Aquatic, Fresh, Spicy, Woody, Synthetic Top notes:  Middle notes:  Base notes: "
30985,Ode,1000 Flowers,"Floral, Spicy, Resinous, Powdery, Sweet",,,,"Name: Ode Brand: 1000 Flowers Main accords: Floral, Spicy, Resinous, Powdery, Sweet Top notes:  Middle notes:  Base notes: "
11651,Club de Nuit Urban Man Elixir,Armaf,"Fresh, Citrus, Synthetic, Fruity, Sweet","Bergamot, Pink pepper, Jasmine, Orange blossom","Saffron, Elemi resin, Lavender, Tagetes, Geranium, Vetiver","Ambroxan, Amber, Cedar, Labdanum, Patchouli","Name: Club de Nuit Urban Man Elixir Brand: Armaf Main accords: Fresh, Citrus, Synthetic, Fruity, Sweet Top notes: Bergamot, Pink pepper, Jasmine, Orange blossom Middle notes: Saffron, Elemi resin, Lavender, Tagetes, Geranium, Vetiver Base notes: Ambroxan, Amber, Cedar, Labdanum, Patchouli"
25369,Leather Rosa,Angela Flanders,"Fresh, Aquatic, Fruity","Grapefruit, Lime, Mandarin orange, Sludge","Lily of the valley, Ozonic notes, Rose","Cedar, Musk, Vetiver, Cabbage","Name: Leather Rosa Brand: Angela Flanders Main accords: Fresh, Aquatic, Fruity Top notes: Grapefruit, Lime, Mandarin orange, Sludge Middle notes: Lily of the valley, Ozonic notes, Rose Base notes: Cedar, Musk, Vetiver, Cabbage"
17274,Fairy Juice Blue,Naf Naf,"Animal, Green, Aquatic, Citrus, Powdery","Lemon, Mandarin orange","Heliotrope, Rose","Musk, Sandalwood, White woods","Name: Fairy Juice Blue Brand: Naf Naf Main accords: Animal, Green, Aquatic, Citrus, Powdery Top notes: Lemon, Mandarin orange Middle notes: Heliotrope, Rose Base notes: Musk, Sandalwood, White woods"
36023,Selection - Deep Charisma,Pino Silvestre,"Green, Fougère, Spicy, Woody, Fresh","Thyme, Rosemary, Bergamot","Lavender, Cypress, Black tea","Tonka bean, Patchouli, Amber","Name: Selection - Deep Charisma Brand: Pino Silvestre Main accords: Green, Fougère, Spicy, Woody, Fresh Top notes: Thyme, Rosemary, Bergamot Middle notes: Lavender, Cypress, Black tea Base notes: Tonka bean, Patchouli, Amber"
27941,Marrakech Imam Malik Angle Avenue Mohamed V,Zara,"Fresh, Floral, Fruity, Sweet, Synthetic","Grapefruit, Neroli, Apple, Mandarin orange, Orange, Offense","Cherry, Gardenia, Aquatic notes","Musk, Vorptal","Name: Marrakech Imam Malik Angle Avenue Mohamed V Brand: Zara Main accords: Fresh, Floral, Fruity, Sweet, Synthetic Top notes: Grapefruit, Neroli, Apple, Mandarin orange, Orange, Offense Middle notes: Cherry, Gardenia, Aquatic notes Base notes: Musk, Vorptal"
36537,Signature Woman,Otto Kern,"Floral, Fruity, Fresh, Sweet, Synthetic","Blackcurrant, Mandarin orange, Pineapple","Gardenia, Peach, Tuberose","Benzoin, Musk","Name: Signature Woman Brand: Otto Kern Main accords: Floral, Fruity, Fresh, Sweet, Synthetic Top notes: Blackcurrant, Mandarin orange, Pineapple Middle notes: Gardenia, Peach, Tuberose Base notes: Benzoin, Musk"
17353,Fancy Jessica Simpson 2008 Body Mist,Jessica Simpson,,"Apricot, Pear, Red fruits","Caramel, Gardenia, Roasted almond, Jasmine","Amber, Sandalwood, Vanilla","Name: Fancy Jessica Simpson 2008 Body Mist Brand: Jessica Simpson Main accords:  Top notes: Apricot, Pear, Red fruits Middle notes: Caramel, Gardenia, Roasted almond, Jasmine Base notes: Amber, Sandalwood, Vanilla"
28619,Mini Sexy,Ulric de Varens,"Sweet, Synthetic, Floral, Gourmand, Fruity",,,,"Name: Mini Sexy Brand: Ulric de Varens Main accords: Sweet, Synthetic, Floral, Gourmand, Fruity Top notes:  Middle notes:  Base notes: "
18321,Floral Fusion,Bershka,,"Aniseed, Marshmallow","Linden tree, Freesia, Orange blossom","Dragée, White musk, Damp","Name: Floral Fusion Brand: Bershka Main accords:  Top notes: Aniseed, Marshmallow Middle notes: Linden tree, Freesia, Orange blossom Base notes: Dragée, White musk, Damp"
32223,Parfum d'Hermès Hermès 1984 Parfum,Hermès,"Floral, Spicy, Woody, Resinous, Sweet","Aldehydes, Galbanum, Bergamot, Hyacinth","Rose, Iris, Jasmine, Ylang-ylang","Spices, Vanilla, Cedar, Frankincense, Myrrh, Sandalwood, Vetiver, Amber","Name: Parfum d'Hermès Hermès 1984 Parfum Brand: Hermès Main accords: Floral, Spicy, Woody, Resinous, Sweet Top notes: Aldehydes, Galbanum, Bergamot, Hyacinth Middle notes: Rose, Iris, Jasmine, Ylang-ylang Base notes: Spices, Vanilla, Cedar, Frankincense, Myrrh, Sandalwood, Vetiver, Amber"
6854,Bel Ami Vétiver,Hermès,"Leathery, Spicy, Woody, Green, Earthy",,,,"Name: Bel Ami Vétiver Brand: Hermès Main accords: Leathery, Spicy, Woody, Green, Earthy Top notes:  Middle notes:  Base notes: "
6459,Bare,Victoria's Secret,"Sweet, Creamy, Synthetic, Fruity, Floral",,,,"Name: Bare Brand: Victoria's Secret Main accords: Sweet, Creamy, Synthetic, Fruity, Floral Top notes:  Middle notes:  Base notes: "
29389,Murkwood,Pineward,,"Jasmine, Neroli, Orris butter, Grunge","Ambergris, Bergamot, Myrrh","Civet, Musk, Oud, Sandalwood, Smog","Name: Murkwood Brand: Pineward Main accords:  Top notes: Jasmine, Neroli, Orris butter, Grunge Middle notes: Ambergris, Bergamot, Myrrh Base notes: Civet, Musk, Oud, Sandalwood, Smog"
14856,Dunhill,Dunhill,"Woody, Floral, Spicy, Powdery, Leathery","Clary sage, Geranium, Lavender, Lemon","Rose, Jasmine, Carnation, Iris, Orris root","Cedar, Leather, Musk, Tonka bean, Sandalwood, Vetiver, Oakmoss","Name: Dunhill Brand: Dunhill Main accords: Woody, Floral, Spicy, Powdery, Leathery Top notes: Clary sage, Geranium, Lavender, Lemon Middle notes: Rose, Jasmine, Carnation, Iris, Orris root Base notes: Cedar, Leather, Musk, Tonka bean, Sandalwood, Vetiver, Oakmoss"
